epoch,d_loss,g_loss,real_logit,fake_logit,mode_collapse
32,1.0074730064417865,0.7469634719797082,2.16773849403536,-0.08231677969514921,0.0
33,0.9012009896136619,0.9510645761683181,2.2218354473242887,-0.40203756295345927,0.0
34,1.1598323277525,0.6528233458866944,2.084606679710182,0.08636532441989796,0.0
35,1.0648906263145241,0.6651613019608162,1.929801657393172,0.05886655723726427,0.0
36,1.0692235456930625,0.6668512772869419,1.8726257891268343,0.057364831099639066,0.0
37,1.0629168636090047,0.677981795491399,1.8843264708647858,0.03545211287013985,0.0
38,1.055538833141327,0.6867528879964674,1.9877714917466447,0.016101121323535573,0.0
39,1.0424219547091305,0.7048653098377021,2.0288499980359465,-0.019664936837413022,0.0
40,1.0298904148308006,0.7201784728346644,2.069717895340275,-0.05112690718945216,0.0
41,1.0237983287991703,0.7294011800675779,2.0890692391911068,-0.06725603032454446,0.0
42,1.0287568279214807,0.7237488418012052,2.0927018217138342,-0.05630723814907912,0.0
43,1.020687394850963,0.7325273446134619,2.1128966260600732,-0.07303711268547419,0.0
44,1.0221019032839183,0.7280471759873468,2.1047777839609094,-0.06605398876441491,0.0
45,1.023216571356799,0.7282959536926167,2.1101124995463603,-0.06797112162048752,0.0
46,1.0293386159716427,0.7224446349852794,2.108498855217083,-0.05622080663168753,0.0
47,1.0141380638689608,0.7381151866268467,2.122455949718888,-0.0873742635185654,0.0
48,1.0129934420456757,0.7389852203227378,2.1249087146810584,-0.08924637452976124,0.0
49,1.0137213243020546,0.7378451510055645,2.1302420416393795,-0.08762096231048172,0.0
50,1.0133104904277905,0.7369591972312411,2.1263962146398185,-0.08598576365290461,0.0
51,1.1943387115323865,0.6588880353280016,2.7416561713089815,0.09712756767466262,0.0
52,1.0648611864528141,0.6953539856382318,1.9171825631244763,0.020154420575882133,0.0
53,1.0761608803594434,0.6971330272184836,1.876359755928452,0.021092318866804644,0.0
54,1.062794505744367,0.7264730181242969,1.9096054982494663,-0.017059771400700148,0.0
55,1.0379369879091107,0.8210218750141762,1.9454536131910376,-0.11461212439462543,0.0
56,1.0561782105548962,0.7644663775289381,1.9146318516215763,-0.0719317917120517,0.0
57,1.0634612626320608,0.7392950436553439,1.9316855362943701,-0.038204481862988825,0.0
58,1.0759157643124864,0.7889932240988757,1.9525943499159168,-0.10397262370994163,0.0
59,1.0795910503413226,0.6943939295974938,1.7943744836626827,0.03588031807511642,0.0
60,1.0510834084974754,0.7575657109956484,1.929512619972229,-0.058655010989388905,0.0
61,1.052674921783241,0.7532667412951186,1.9948705531455375,-0.06508347967236831,0.0
62,1.061062151515806,0.7282707691192627,1.940094011860925,-0.024838653449724253,0.0
63,1.0538762211799622,0.7396284172663817,1.9732691855043978,-0.04392729115017967,0.0
64,1.0495950233291935,0.7480399471682471,2.0011060946696513,-0.05383114584067182,0.0
65,1.0508761373726097,0.7375275992058419,1.9947599188701526,-0.03888840593926206,0.0
66,1.0581061195682835,0.7116961761100872,1.945740040895101,-0.012065336020109622,0.0
67,1.0400617009884603,0.7511783741615914,2.0806116123457215,-0.06987762532347964,0.0
68,1.0488332413338326,0.7210129418888608,1.9838098738644574,-0.02897620971969052,0.0
69,1.041546886031692,0.7295514933160834,2.0217477502049626,-0.041496807822605244,0.0
70,1.0388151205874778,0.7342307156807667,2.060577653549813,-0.05390384016759895,0.0
71,1.0415079803080172,0.7287983403012559,2.050271116398476,-0.043656525158046466,0.0
72,1.0385556575414296,0.7218653245552166,2.007839135221533,-0.03319192431690927,0.0
73,1.0412855454393335,0.7177738821184313,2.051062575868658,-0.03200217606373937,0.0
74,1.0359798951728925,0.7241478167675637,2.1003187959258622,-0.04345180140808225,0.0
75,1.0351396017783396,0.7291987022838077,2.092893846937128,-0.0503274090021748,0.0
76,1.0352826054031785,0.7147136378932644,2.0232702606433146,-0.029270759192169517,0.0
77,1.0351552415538479,0.7167227139344087,2.0677525433334143,-0.034944266055685444,0.0
78,1.0327988782444515,0.7224456079908319,2.0956390951130843,-0.0419065851680431,0.0
79,1.0302556865924113,0.7193028564388687,2.0791250451191052,-0.042913185357040654,0.0
80,1.0331653372661487,0.7120240217930561,2.056486445504266,-0.02873380878008902,0.0
81,1.0298288561202384,0.7148078043718595,2.0948340554495117,-0.03714810618879022,0.0
82,1.0270151165691581,0.7273039181490202,2.169741129552996,-0.06244219493473301,0.0
83,1.0336101586754258,0.7103358466882963,2.0700628096992904,-0.02634040142938092,0.0
84,1.0280905688131177,0.7139532646617374,2.082546778627344,-0.035160706378519535,0.0
85,1.028835135537225,0.7126183840068611,2.0802670926661104,-0.03362364114287335,0.0
86,1.0290601591806154,0.7170457437231734,2.1135578703235938,-0.041143400607177534,0.0
87,1.0115670932305825,0.7443755293214643,2.178359320034852,-0.09567361385435671,0.0
88,1.0421951284279694,0.6941454015873574,2.059692956305839,0.0013550215879002132,0.0
89,1.030412640120532,0.7102464469703468,2.1201761590467916,-0.03208349166891059,0.0
90,1.0253257670918026,0.7134788592119474,2.101806543968819,-0.0391319987640993,0.0
91,1.0335256038485348,0.7034276256690154,2.1107505656577445,-0.019622690912738844,0.0
92,1.0282319123680528,0.7100500714134526,2.1054051566768335,-0.03271360486443784,0.0
93,1.0327919866587665,0.705396644166998,2.1287659825505436,-0.02371629045621769,0.0
94,1.0273112525811066,0.7116119579688923,2.145317254839717,-0.03590694029588957,0.0
95,1.0281937202891789,0.7100029015863264,2.1295353593053044,-0.033190874835929356,0.0
96,1.0327058756673657,0.705418129225035,2.1017128229141235,-0.024094177938595012,0.0
97,1.0359812266117818,0.7026031017303467,2.0903542847246737,-0.018553582158543774,0.0
98,1.0374619300301011,0.7011929420200554,2.088806796718288,-0.01582945038791041,0.0
99,1.0377485574902714,0.7011820142333572,2.0831149977606698,-0.01597041553641493,0.0
100,1.0373830763069358,0.701061249584765,2.0777103546503426,-0.015766200005404046,0.0
