epoch,beta,loss,reconstruction,kl,validation_loss,validation_reconstruction,validation_kl
23,0.8,466.014022481927,376.8564661638769,111.44694301553442,520.9745719013517,429.9027682640439,113.83975230867901
24,0.8,463.2624060169065,374.2204363378464,111.30245854304387,515.2753327287946,427.08620580279637,110.23640624515593
25,0.8,454.7855848769796,365.79822453977835,111.23419641693253,519.4914012896826,433.0543497721354,108.04631644597129
26,0.8,449.4445655788232,360.5806659681225,111.07987226943625,512.3517375449529,421.58898970346604,113.45343621632409
27,0.8,444.47265694044296,355.57537731326005,111.12159597819746,504.08165542844745,415.2793395027282,111.0028898257301
28,0.8,442.37869980755977,353.56366339636065,111.01879295935997,501.21744330512155,412.2418146042597,111.21953592936198
29,0.8,436.08938640059387,347.23497748051295,111.06800790501936,500.1339103577629,411.7170685686384,110.52104822067987
30,0.8,430.60418604509863,341.70418193005867,111.12500162254092,499.2477794828869,410.59526572575646,110.8156482757084
31,0.8,427.64393664053665,338.8911342707155,110.94099926840666,500.58633215525794,412.27931801447795,110.38376028878348
32,0.8,420.9368239182692,332.00140325623937,111.16927337646484,500.1772204783606,412.52488971044147,109.56542102147662
33,0.8,418.0320340670072,329.25489054546097,110.97142771034758,488.39436298673115,401.29975950210815,108.8682577805292
34,0.8,412.24616942254664,323.2043590977181,111.30226007521962,488.51561763702875,399.7517960611979,110.95476947602772
35,0.8,405.96784358650314,316.9703289049244,111.24689038306879,485.3191463603671,396.7566125875806,110.70316747271825
36,0.8,402.22258444393384,313.2723286486319,111.18781653356768,481.5690122380332,395.0067000325521,108.20289093017578
37,0.8,401.611927567564,312.6545991509209,111.19665696502271,477.5630154467386,389.62121810670885,109.9272409202939
38,0.8,394.9595845080069,306.1033924499788,111.07023651675401,465.85312104724704,378.13805305602057,109.6438334922185
39,0.8,390.2400124666378,301.07041703306174,111.4619917373312,469.82198815724206,383.5368129185268,107.85646891276042
40,0.8,386.7068956470058,297.75100694198954,111.19485663504622,472.2444790504092,383.1501963200645,111.36785472082714
41,0.8,392.6509697685414,303.68377312707685,111.20899390311263,474.4330271499876,385.7809847780258,110.8150518459744
42,0.8,386.08413792951075,297.20485897840956,111.09909589258254,469.30701129247274,378.0711809237041,114.04478430853949
43,0.8,386.9632260421822,298.0095608396228,111.19207770576304,470.46254813058033,382.09543668232266,110.45889117044116
44,0.8,380.6326586693121,291.68369027392356,111.18620749080883,473.8608952985491,386.0986660233755,109.70278406052363
45,0.8,375.5954675458675,286.56442757861106,111.28879674851085,458.2337673611111,369.7791608537946,110.56825837634858
46,0.8,375.70768551373374,286.7580987576446,111.18698099403899,458.96468936011905,368.239041593037,113.40705171615359
47,0.8,375.6284748612486,286.62736096964704,111.25138685821948,462.60589909629215,371.0633879549541,114.42813494969928
48,0.8,370.7608857996324,281.96596406272096,110.99364972006681,449.7084582713294,359.3511326187376,112.94665439666264
49,0.8,367.92110474185165,279.06027863791627,111.07602860808912,457.70768368675596,367.7831447831411,112.40567337278335
50,0.8,364.1402492609499,275.38356660178346,110.94584963008829,445.3911928982205,357.44146618071056,109.93715522887214
51,0.8,361.78755857717937,272.9714649597444,111.02011370766756,454.0904871574281,365.5832350376674,110.63406229170542
52,0.8,359.64250369525064,270.8566544476677,110.98230881496792,450.3061462983631,361.2928941514757,111.2665630812872
53,0.8,354.47083306636205,265.81747712700616,110.81669057440435,450.4166380285838,360.59271311926466,112.27989807613312
54,0.8,357.3670422308046,268.5330401804652,111.04249804052293,447.1397583395337,356.8648166813926,112.8436769515749
55,0.8,351.1043503705193,262.4316665856547,110.84085259070763,441.26428292410714,352.3480890958271,111.14523806617373
56,0.8,348.4057010978595,259.6197123117576,110.98248291015625,449.57889555431547,361.97265357607887,109.50779887365917
57,0.8,352.85180263605594,264.08476547310255,110.95879422701321,443.64987471323167,353.97609276181174,112.09222160218253
58,0.8,348.341486589941,259.5215240754693,111.02494974265811,451.01728288922993,363.81243663969497,109.0060584319584
59,0.8,348.0487998168393,259.34838894805216,110.87551172178794,440.1181065344432,350.4271875,112.1136434016152
60,0.8,341.927483191857,253.2828527942502,110.80578471740446,443.49439513191345,353.1244273352245,112.96245471772693
61,0.8,343.7427415114183,254.9951268537012,110.93451497349804,434.5777527630518,346.49834933810763,110.09925328330388
62,0.8,338.96856523746817,250.3320350474362,110.79565964780781,437.05777545262896,347.4546408420139,112.00391335623605
63,0.8,341.64027425498443,252.95600235192484,110.85533639208764,437.88393915085567,347.8523424324157,112.53949186779204
64,0.8,338.854301763336,250.19342662414275,110.82609140387487,439.2331982421875,349.1152763826885,112.64739927746001
65,0.8,335.1379400054794,246.35894347316,110.97374366311466,432.42575805664063,344.15263567243306,110.34139975895957
66,0.8,331.6925322243531,243.2662662143621,110.5328296644116,435.04847353980654,347.1150121682788,109.91682428753565
67,0.8,329.95833881084735,241.48816097483916,110.58771960228277,429.29505355592755,340.6001980639261,110.86856712704613
68,0.8,333.0930358058187,244.57871360260975,110.64290125229779,427.6186226981027,338.9235230654762,110.86886821928478
69,0.8,331.47205045536094,242.99041119743796,110.60204625884872,436.07475250728544,347.3501171875,110.90579272073413
70,0.8,329.7802104691035,241.24293255698086,110.67159329927884,430.8024676029266,342.5041297549293,110.37292020767454
71,0.8,326.97754306706906,238.61564587899463,110.45236820548908,423.21437116350444,334.85304699125743,110.45164808485244
72,0.8,326.97015215153067,238.40218128877527,110.7099607994114,434.59449912419393,346.16526562887526,110.53654118129185
73,0.8,327.77893881128927,239.38559263755832,110.49168088748984,428.1598815917969,339.6375809733073,110.65287260509673
74,0.8,327.1766539698812,238.66861528077277,110.63504629005674,435.4812425982763,347.3055608840216,110.21959413558717
75,0.8,323.1828693372631,234.83828762969281,110.43072599523208,420.7374349345858,330.45880696614586,112.84828062027219
76,0.8,320.5635207508484,232.21758315142463,110.43241889228648,429.318649359809,340.31074883355035,111.25987634567987
77,0.8,319.7002900412719,231.33252850700828,110.45969843109269,426.91983565073167,336.9847914922805,112.41880588592045
78,0.8,320.4981780591594,232.05185122943033,110.55790662118213,426.8177668108259,338.5004964386471,110.39658820742653
79,0.8,319.0312408861531,230.59900503029112,110.5402918336618,425.2887694343688,335.69901016477553,111.98719467889696
80,0.8,316.3364420757035,228.07397640452666,110.32807912006638,431.4944878859747,341.4761062282986,112.52297588530041
