epoch,beta,loss,reconstruction,kl,validation_loss,validation_reconstruction,validation_kl
58,0.5,300.1563389290512,226.95801899767568,146.39663917230806,391.288113781157,317.2413530815972,148.09351891896083
59,0.5,297.5714430312765,224.474218653338,146.19444896300993,396.02895013718376,321.92151417565725,148.2148746454148
60,0.5,294.4556540925039,221.33498399829432,146.24133929084329,392.14254185267856,318.33275944785464,147.61957262796068
61,0.5,293.8929453025576,220.82908223009755,146.12772704249593,385.1524427238343,311.22561130099825,147.85366532583086
62,0.5,291.6654384146988,218.65927538289205,146.0123254422149,388.92452016679067,314.7115489560082,148.4259418015253
63,0.5,289.19338188344,216.27449864176063,145.83776627622578,386.3309394763765,314.6095623876178,143.4427549331907
64,0.5,291.0860170390271,218.12565571366392,145.92072175315062,383.51039746481274,310.85000100756446,145.32079539465525
65,0.5,286.0641112176541,213.32534265302425,145.4775366459497,391.5389006890191,318.4394424293155,146.19891366141184
66,0.5,284.9496978483588,212.3055704384368,145.28825219616093,383.0602771577381,309.84316505068824,146.43422297402034
67,0.5,285.3943866022032,212.70888142995705,145.3710098611823,384.7505675106957,311.75124703543526,145.99864256843688
68,0.5,284.0129342057586,211.3769617555368,145.27194490044366,377.2059526328435,304.24626573350696,145.91937565879218
69,0.5,283.4281694921433,210.83790042928982,145.18053612342248,382.407670859685,308.5043410722036,147.80665819924974
70,0.5,279.5102167604196,207.11769138526054,144.7850503360524,379.3532288953993,305.5252041480655,147.65605283706907
71,0.5,277.30227502330933,204.89914727534645,144.80625459835,379.37578648158484,306.5478271484375,145.65591952853734
72,0.5,279.5010987018568,207.06211721843184,144.87796151691973,382.22918701171875,309.32277814592635,145.81282269190228
73,0.5,275.68119114664347,203.44851953843062,144.4653430783371,378.52134294782365,306.2698967440166,144.50289264981708
74,0.5,276.55820233789507,204.25202134076287,144.61236427272607,375.7500058710007,302.76126104445683,145.97749399336558
75,0.5,277.0672968523535,204.68531806220835,144.76395571609427,376.6685152374752,302.8320182485429,147.67299125550286
76,0.5,274.2949612992921,202.0895800007954,144.41076301125918,380.32174018012154,307.01144643632193,146.62058514307415
77,0.5,274.6268670267649,202.41614287363458,144.4214471325076,372.55034036303323,299.0832332550533,146.9342114935981
78,0.5,268.66186067745156,196.63876584428468,144.04619118530826,373.0759974113343,300.52060674758184,145.11078208317832
79,0.5,271.2756891034847,199.12916951589455,144.2930391751803,375.4851264493428,301.84099746946305,147.28826292007687
80,0.5,269.70797052858103,197.6900756283583,144.03579097419842,372.9247687833271,299.69098113529265,146.46757529606896
