epoch,beta,loss,reconstruction,kl,validation_loss,validation_reconstruction,validation_kl
1,0.025,2136.630410310909,2114.8365459183224,871.7547918897948,1125.0567500620039,1106.8825707620288,726.9671673099579
2,0.05,1014.1455942559566,990.0246943823353,482.4179763448724,924.9667110770089,904.5556769283235,408.220637672061
3,0.075,858.5323536040017,829.7960075274851,383.15125229779414,766.9151184663318,737.235695219494,395.7256898328993
4,0.1,751.4475130797512,716.5303750707013,349.17140052760885,703.1593821692088,670.7089057074653,324.50474622938367
5,0.125,701.7145783437323,662.7986955599547,311.32705080886774,678.150876813616,642.4080047898066,285.94297376844617
6,0.15,662.1649910076711,619.4213165697469,284.957815731273,677.9079901026166,632.8060436817956,300.67967742435513
7,0.175,637.6944745784432,590.6237813682038,268.9753976537092,621.8609235491072,575.7052466595362,263.74671743241566
8,0.2,610.1579396519726,559.6875998380497,252.3517066644867,612.0902628193204,563.1077932012648,244.9123773968409
9,0.225,596.5348900152007,542.8222652107343,238.72278329150168,642.8447755456349,592.0735046192956,225.6500863017733
10,0.25,581.601920149445,525.143458992108,225.83384324846224,616.9775862630208,561.148142593626,223.31777584015376
11,0.275,570.0668228632724,511.3346278678238,213.57161805856282,570.9321361917163,513.431916077629,209.09172863188243
12,0.3,556.589108290176,495.84610938162825,202.4766561240632,570.547023344494,509.1560086495536,204.6367057001023
13,0.325,546.4771648424244,483.7277816841505,193.07503098707932,559.9936593579489,496.97257238963294,193.91104749891494
14,0.35,534.8897521420301,470.31904581337494,184.48774256641508,548.8267565336681,483.86821316189236,185.5958389815073
15,0.375,525.830322265625,459.3983687318828,177.15186879429882,547.9549198986235,481.52317115420385,177.15132351345486
16,0.4,517.087923213907,448.77540705754205,170.78128797436193,545.764235219804,478.74379886687746,167.55109247116815
17,0.425,507.7581900342018,437.9745657390059,164.19675787325897,545.3784803989955,477.99748453776044,158.5435159156436
18,0.45,501.1843840309937,429.8615968453938,158.4950865318333,540.0550466192336,469.94191576760915,155.8069678703187
19,0.475,495.61308723553276,422.81542664955106,153.25823463681596,537.7239936368428,465.3791165984623,152.30500887431796
20,0.5,487.58226876237273,413.1635677285863,148.83740089381982,530.7852060856895,456.6282386610243,148.3139415341332
21,0.5,480.06062282372386,406.5325875260711,147.05607259758997,520.1841257828002,446.7027942863343,146.96265121217758
