epoch,beta,loss,reconstruction,kl,validation_loss,validation_reconstruction,validation_kl
1,0.025,1994.33009082915,1981.5199905326463,512.403837625797,994.0115073939733,982.8654416232639,445.8426515609499
2,0.05,860.8685219881222,842.9208006707792,358.95442620877225,779.6082061476934,761.529112451947,361.5818904234871
3,0.075,686.9119837143842,663.4752103365385,312.49030245267426,667.3960255843874,644.8210536411831,300.99965126643104
4,0.1,617.2137906864218,589.0482926174526,281.6549679855416,612.7678722950769,583.8426744636657,289.25197157118055
5,0.125,579.9405806183275,546.6681945248426,266.17907266055835,566.4565738544767,532.7700530908978,269.492114780971
6,0.15,547.4077453613281,509.4299218363352,253.18548756595112,541.3392857917906,503.19289632161457,254.30927943638392
7,0.175,527.1757059917192,484.50745830276975,243.81856257235842,526.5925582449777,483.57128189329114,245.83586156451514
8,0.2,513.59137708569,466.2430273547971,236.7417608062606,524.7284476531498,477.4386644345238,236.4489372810485
9,0.225,495.68597784948565,444.21661528850575,228.75272766389458,512.9689972408235,462.43751147073414,224.5843842327784
10,0.25,487.00401409718785,431.33926267321834,222.65900673154252,505.01137292286705,449.971306578621,220.16025742303756
11,0.275,477.1733548954062,417.8203646974866,215.8290496411906,502.4392494032118,444.7783424014137,209.6760362219432
12,0.3,467.3637184384721,404.41075610682975,209.84319578144886,502.10625527033733,439.48317882719493,208.7435709732298
13,0.325,460.4327409148756,393.7759925531586,205.0976932577418,493.1672386532738,427.7508939422123,201.2810664391896
14,0.35,456.2805139878217,386.44968631796166,199.5166532076322,496.0645831783234,424.8281899297805,203.53256018260169
15,0.375,447.7944092901584,374.8737761208375,194.45501992065982,490.32531691778274,417.4269543069506,194.3956313360305
16,0.4,448.4040082698494,372.805632164036,188.99593391245847,486.61751949249754,412.061136280847,186.39094775971913
17,0.425,442.34541659117826,363.9182956056897,184.53439745320455,487.53294673859125,410.75635899135045,180.65078445676772
18,0.45,436.84646592636454,356.00024814519406,179.65826671479513,483.0500054253472,401.1324320281498,182.03905052548362
19,0.475,431.4136011460248,348.0571857987486,175.48719283574306,478.1627701435392,395.5547163318452,173.91170340401786
20,0.5,429.53881173112273,344.07898888221155,170.91964638826533,475.9782506355407,392.16079496837796,167.63491343664745
21,0.5,423.88310428118814,339.0593188531798,169.64757389396564,480.01498240637403,397.29897245861235,165.4320163109189
22,0.5,415.78840989332934,331.6778634878305,168.22109481328212,462.2248445250496,378.51704870799233,167.4155908784412
23,0.5,406.45233789504385,322.74328530428096,167.41810462917138,463.5617818390377,380.9738528878348,165.17586286272322
24,0.5,403.04291641442484,319.83480089282557,166.41623180268576,463.5939641074529,382.3732662334139,162.44138706752233
25,0.5,395.6721009129313,312.945226194632,165.4537487461556,455.7531183733259,372.01205765981524,167.48211781335254
26,0.5,388.50519917345696,306.291945513557,164.42650870068582,453.32438802083334,372.3669410342262,161.91490130712117
27,0.5,384.04488804329577,302.1922629516049,163.70525163331183,445.59194990854417,363.0482302904886,165.08744371202258
28,0.5,375.5004683964932,294.163081242488,162.67477472227623,440.4343531048487,359.802216234964,161.26427708217076
29,0.5,376.4811243946196,295.43348963120405,162.09526952683117,435.6997711859809,355.1832968091208,161.03295595199342
30,0.5,365.0262452552761,284.3465511270238,161.35938832554882,435.15567853655136,355.40598576621403,159.49937400212363
31,0.5,364.18830698971294,283.9053593976465,160.56589732450598,429.0969209604415,350.1408027576265,157.91223416767423
32,0.5,362.2951584207526,282.2675462955803,160.05522597645202,439.3096506463914,359.70153729151167,159.21622695196243
33,0.5,354.3419457344987,274.5541116015404,159.57566847304952,427.1154221888951,347.222005421472,159.7868345327226
34,0.5,352.40352772156035,272.8470560479488,159.11294521141915,423.2170491923983,343.4522150723896,159.52965980166482
35,0.5,347.6557541238776,268.28226301788743,158.74698359286623,422.5130884564112,343.20029709588914,158.6255808609251
