epoch,beta,loss,reconstruction,kl,validation_loss,validation_reconstruction,validation_kl
47,0.8,379.50348052288075,288.36318576174085,113.92536460220543,456.6461138625372,364.50812980530753,115.17247486901661
48,0.8,375.5610151334046,284.4121465898747,113.93608165758228,460.1390014648438,368.86405587332587,114.09367808024089
49,0.8,372.9201218272766,282.05086106520434,113.58657281107493,469.4978018043155,377.9224256533668,114.46921412392268
50,0.8,370.1399635556596,279.14619376756485,113.74220728119035,459.98898344494046,369.0654466029576,113.65441721113902
51,0.8,370.4236049738405,279.496330848107,113.659087755022,454.74038698226684,363.2550816127232,114.35663021511502
52,0.8,364.4142572049102,273.5764472236461,113.5472578851346,447.08176998077874,356.5978287372892,113.10491997612847
53,0.8,360.33578767388116,269.6199888341567,113.39474621941062,449.1784373062376,356.6578280009921,115.6507568601578
54,0.8,359.0176992286924,268.2077869398022,113.51238737494697,444.8422497171069,352.9415900142609,114.8758204093812
55,0.8,353.36870426505936,262.6295549901902,113.42393265806172,436.8599121481275,346.09734440879214,113.45320533389138
56,0.8,354.8400691105769,264.0343486388884,113.50714756892278,448.73563164605036,358.0967065429688,113.29865947905041
57,0.8,356.7543202395892,265.9952197873215,113.44887332139511,443.0541923014323,352.0099223787822,113.8053323218936
58,0.8,355.2150007567255,264.42928980486425,113.48213558283327,441.7690063089038,352.7463118683346,111.27837022085039
59,0.8,348.5085757156303,257.9307714263778,113.22225272062137,439.4629422820561,350.23451972113713,111.53552484421503
60,0.8,351.9357381276955,261.3441876027379,113.23943522181446,442.4857132781498,351.8161906312004,113.33690287756541
61,0.8,344.9849065029783,254.63655283656055,112.93543899329,436.967687000093,346.57314038473464,112.99317998008122
62,0.8,350.36982692528636,259.67391539698815,113.36988720095535,442.5456514098152,352.0565625387525,113.11135643853082
63,0.8,347.14007692639103,256.60050280816955,113.17446353964137,430.45608367435517,340.077044483972,112.97379533555772
64,0.8,344.0413845977093,253.52079179168288,113.15073909155385,435.91021269298733,344.6139460487971,114.12033416748046
65,0.8,340.12372806600854,249.64693758174843,113.09598503285403,436.71151039729045,345.77694010416667,113.66820573594835
66,0.8,338.4207364595853,248.03933474165282,112.97674847080697,439.7112697831411,345.4362026832217,117.84383437383742
67,0.8,341.93221700676963,251.37337614724,113.19854788111346,426.74253547789556,335.77837937127975,113.70518986293247
68,0.8,338.48522231158086,248.14527036917156,112.9249366311466,432.99488234747025,343.56321992420015,111.78957312205482
69,0.8,336.3200372894425,246.0648967345915,112.81892312166379,428.3977238924541,339.0084594145275,111.73657811724951
70,0.8,334.566993264591,244.36688260039594,112.75013563751635,426.3393383014013,334.33123261951266,115.01012955438523
71,0.8,332.98801156298606,242.85847183158495,112.66192195426285,425.70454640221976,335.4850338115389,112.77438956608847
72,0.8,334.28218858813807,244.03938514398774,112.80350087023429,430.37194153800846,340.46262327163936,112.38664571610708
73,0.8,326.83883321770713,236.88499209028564,112.4422989236823,428.0016997419085,336.80391221788193,113.99722975473556
74,0.8,331.02633211299843,240.86366665525134,112.70332792118124,432.02789525592135,342.1521503363715,112.34467786032056
75,0.8,332.1335880055147,242.0047765533309,112.66101153619688,438.07413589719744,346.38271689763144,114.61426785908048
76,0.8,330.3916617691247,240.29692878550534,112.61841279457057,428.1270117575025,337.557397984096,113.21201416984437
77,0.8,329.09475790860967,239.19076344761913,112.37998917523552,421.0003980267237,331.2364931136843,112.20487605988033
78,0.8,325.4307168123409,235.61428902052106,112.27053211609163,425.7018495589968,336.3493922061012,111.6905675930447
79,0.8,326.73856930279624,236.75605981058663,112.47813384457412,427.483857906281,337.92737147739956,111.9456012156653
80,0.8,324.9915039614854,235.2158819000106,112.21952529838182,430.751308109344,341.1784103345114,111.96611880832248
